"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi"
"WGWIDE-HERRNORSS-1988-2014-HIVELY","HERRNORSS","multinational","Europe (non-EU)","IIab-Vab-XIVa","VPA","VPA","Virtual Population Analysis","Clupea harengus","Herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",30.3127375201757,0.33429255524352,0.212215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.33407524921448,"benthopelagic",182,0,364,0,200,3.28999996185303,"selective plankton feeding","Greenland Sea",27,-1.394339795,77.34152697,77.34152697,NA,26,1988,2013,1.68604258862129,0.0225928779826611,11700000,7980384.61538462,145993.162393162,0.0124780480677916,848157.692307692,0,NA,26,0.979153846153846,0.229336097613358,0.0823836506611469,0.113420739335426,0.463716300710942,1.46332651485341,0.471123446222366,0.778553900212135,2.75038695264331,-0.112212220528794,0.335307920117764,-0.769415743959611,0.544991302902023,"none",0.0594773547682647,0.00827667940541323,0.0452792235316011,0.0781275705348858
"HAWG-HERRNS-1960-2011-NEUBAUER","HERRNS","multinational","Europe (EU)","North Sea","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","Clupea harengus","Herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",30.3127375201757,0.33429255524352,0.212215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.33407524921448,"benthopelagic",182,0,364,0,200,3.28999996185303,"selective plankton feeding","North Sea",27,3.322576902,55.04896343,55.04896343,606643.3057,51,1960,2010,9.92751296835277,0.0220289819771813,4800000,2544098.03921569,-125.610859728525,-2.61689291101062e-05,493978.431372549,0,NA,51,2.20949019607843,0.362069301049848,0.0562810741973454,0.266978385040323,0.491029184789345,1.35459259378215,0.18349686217553,1.03872470465731,1.76651338598405,-0.32938795351785,0.15443259528091,-0.632075840268434,-0.0267000667672652,"negative",0.0610040634305886,0.0060974643434327,0.0501508267140418,0.0742060699470242
"NEFSC-HERRNWATLC-1964-2011-HIVELY","HERRNWATLC","USA","US East Coast","Northwestern Atlantic Coast","Statistical catch at age model","ASAP","Age Structured Assessment Program","Clupea harengus","Herring",NA,53000,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",30.3127375201757,0.33429255524352,0.212215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.33407524921448,"benthopelagic",182,0,364,0,200,3.28999996185303,"selective plankton feeding","Northeast U.S. Continental Shelf",21,-70.89921099,41.07107888,41.07107888,171027.523,46,1965,2010,11.3975894621989,0.0223354551127659,1940000,937391.304347826,15208.2639531297,0.00783931131604622,149230.434782609,46,2.21408695652174,46,1.36991304347826,0.600737089357153,0.0986281605560753,0.435444510407902,0.828773912412504,0.834121481031299,0.0461214517604817,0.748449622267715,0.929599834668605,-0.102878915099404,0.289132629045362,-0.669578868028312,0.463821037829505,"none",0.0944098027229472,0.00986938238587311,0.0769188556971963,0.115878099971665
"DFO-HERRQCI-1951-2015-WATSON","HERRQCI","Canada","Canada West Coast","Queen Charlotte Islands","Statistical catch at age model","SCA","Statistical catch-at-age model","Clupea pallasii pallasii","Pacific herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",29.1224117963927,0.379136758343561,0.319777639267949,11.1706455510435,3.65059185991176,0.45141288610526,22.1158852024155,10.3340970183527,"pelagic-neritic",237.5,0,475,NA,NA,3.46000003814697,"hunting macrofauna (predator)","Gulf of Alaska",67,-131.4323327,52.60773388,52.60773388,1768.1049,64,1951,2014,9.90700963350634,0.00961760369139729,103000,48743.75,-569.363553113553,-0.00552780148653935,5534.9375,0,NA,0,NA,0.373355792553344,0.116308366004776,0.202745123860516,0.687535883373628,0.907965168496902,0.100287543776905,0.731222647342604,1.12742780902592,-0.331140528390887,0.292143181034937,-0.903741163219364,0.24146010643759,"none",0.149202430443342,0.0132901319812375,0.125300888928723,0.177663266721624
"WGBFAS-HERRRIGA-1976-2011-NEUBAUER","HERRRIGA","multinational","Europe (EU)","Gulf of Riga East of Gotland","VPA","XSA","Extended Survivor Analysis","Clupea harengus","Herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",30.3127375201757,0.33429255524352,0.212215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.33407524921448,"benthopelagic",182,0,364,0,200,3.28999996185303,"selective plankton feeding","Baltic Sea",27,21.08189723,57.58040257,57.58040257,55529.16557,33,1977,2009,8.32587446099077,0.0544088361195635,168000,115630.303030303,2490.27406417117,0.0148230599057808,25100,33,1.25706060606061,33,1.29166666666667,0.59693406255311,0.119237464273684,0.403548644162533,0.882992125461447,1.19131047447227,0.127856769625203,0.965313820330395,1.47021685248595,0.322350861631955,0.155779286894678,0.0170234593183857,0.627678263945525,"positive",0.0917630679358608,0.0114783968661551,0.0718110774439112,0.117258519670288
"HAWG-HERRSIRS-1957-2010-NEUBAUER","HERRSIRS","multinational","Europe (EU)","ICES VIIa-g-h-j","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","Clupea harengus","Herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",30.3127375201757,0.33429255524352,0.212215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.33407524921448,"benthopelagic",182,0,364,0,200,3.28999996185303,"selective plankton feeding","Celtic-Biscay Shelf",27,-7.992838815,50.75129346,50.75129346,253533.5031,52,1958,2009,12.6590771551411,0.0163119943836499,214000,105405.769230769,-752.142918125165,-0.00351468653329516,16115.7692307692,0,NA,52,2.08371153846154,0.595247110600701,0.109075565178583,0.415639396908585,0.852467608493838,0.796433609704886,0.0532197915926462,0.698665027569611,0.907883563134775,-0.434887332392072,0.320653844889199,-1.0633688683749,0.193594203590757,"none",0.129745183492691,0.0129380941028483,0.106710829075323,0.157751680737761
"ADFG-HERRTOG-1990-2010-HIVELY","HERRTOG","USA","US Alaska","Togiak District","Unknown","unknown","Unknown","Clupea pallasii pallasii","Pacific herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",29.1224117963927,0.379136758343561,0.319777639267949,11.1706455510435,3.65059185991176,0.45141288610526,22.1158852024155,10.3340970183527,"pelagic-neritic",237.5,0,475,NA,NA,3.46000003814697,"hunting macrofauna (predator)","East Bering Sea",67,-160.5258437,58.43902492,58.43902492,14328.7609,20,1990,2009,4.80740555795556,0.00849678433224438,149000,114630,922.85714285703,0.0061936720997116,19025,0,NA,0,NA,1.14255650043478,0.285653503101392,0.699943004884107,1.8650595085266,0.957887399072549,0.0491977455091243,0.866154506157035,1.05933556054908,-0.0416262930965483,0.276261313430582,-0.58309846742049,0.499845881227393,"none",0.132370745551961,0.0210718619551734,0.0968920792152249,0.180840522980836
"HAWG-HERRVIa-1956-2010-NEUBAUER","HERRVIa","multinational","Europe (EU)","West of Scotland","Statistical catch at age model","ICA","Integrated Catch-at-age Analysis","Clupea harengus","Herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",30.3127375201757,0.33429255524352,0.212215158082762,12.4112762961933,4.06592570840787,0.250360616655768,25.2859880352128,8.33407524921448,"benthopelagic",182,0,364,0,200,3.28999996185303,"selective plankton feeding","Celtic-Biscay Shelf",27,-8.513949663,57.52241915,57.52241915,235806.5339,53,1957,2009,10.6606826980247,0.00993374180010992,1510000,406641.509433962,-12775.2781809388,-0.00846044912644955,59116.3396226415,0,NA,53,1.46080754716981,0.353904056308045,0.10421203136744,0.198715918116894,0.630287106630335,0.804503379537178,0.127428657246982,0.58979355231404,1.09737667552886,0.0422651285377207,0.351402105962806,-0.64648299914938,0.731013256224821,"none",0.105127084290573,0.0102156308369716,0.0868957122255038,0.127183534933885
"DFO-HERRWCVANI-1951-2015-WATSON","HERRWCVANI","Canada","Canada West Coast","West Coast of Vancouver Island","Statistical catch at age model","SCA","Statistical catch-at-age model","Clupea pallasii pallasii","Pacific herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",29.1224117963927,0.379136758343561,0.319777639267949,11.1706455510435,3.65059185991176,0.45141288610526,22.1158852024155,10.3340970183527,"pelagic-neritic",237.5,0,475,NA,NA,3.46000003814697,"hunting macrofauna (predator)","Gulf of Alaska",67,-129.9336254,49.01615764,49.01615764,178610.8997,64,1951,2014,11.0506630910789,0.00746033452056219,164000,82262.5,-825.966117216116,-0.00503637876351291,10657.96875,0,NA,0,NA,0.2921277294963,0.0871314241779821,0.162811337597781,0.524156435293771,1.06222009674463,0.176783647627571,0.766562825841322,1.47191005863064,-0.25888587452867,0.295984099503774,-0.839014709556068,0.321242960498727,"none",0.109686532290733,0.00974682379591043,0.0921538615074974,0.130554869531833
"IFOP-HMACKCH-1970-2011-CHING","HMACKCH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Trachurus trachurus","Horse mackerel",NA,NA,"finfish","Actinopterygii","Perciformes","Carangidae","Trachurus","species",39.6494545757163,0.207891606109083,0.513541812116091,14.3851372832749,3.13158205331874,0.391212690446964,19.737295275297,13.7654684763243,"pelagic-neritic",525,0,1050,100,200,4.18,"hunting macrofauna (predator)","Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,41,1970,2010,12.870889211917,0.00802007721907658,21700000,10120975.6097561,14717.7700348319,0.000678238250453085,1912634.14634146,0,NA,0,NA,0.289862242832582,0.0395067382691851,0.221909098017379,0.378624042775183,1.78641142275348,0.346790834226339,1.22106049317291,2.61351979626469,0.0575075947224143,0.255520418162035,-0.443312424875175,0.558327614320003,"none",0.0428611417814171,0.00475376410065756,0.0344869308079117,0.0532688015944084
"FAJ-JANCHOPJPN-1978-2014-KUROTA","JANCHOPJPN","Japan","Russia Japan","Pacific Coast of Japan","VPA","VPA","Virtual Population Analysis","Engraulis japonicus","Japanese anchovy",NA,NA,"finfish","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","species",18.0169393553999,1.03663295558104,0.0378777886761186,2.88814800755859,0.737839068824746,1.41703646271867,11.0078839784244,18.8254451058416,"pelagic-neritic",200,0,400,NA,NA,2.56,"filtering plankton","Kuroshio Current",61,146.8683714,39.65318927,39.65318927,1517782.113,36,1978,2013,13.7546367552152,0.0238547685293359,1490000,632055.555555556,22616.731016731,0.0151790141051886,172438.888888889,0,NA,0,NA,0.499584905933799,0.095724656241639,0.343169719509435,0.727293417943946,1.37763936387965,0.288132546105502,0.914331997810647,2.07571234677906,-0.204253740344796,0.243459979956794,-0.681435301060112,0.272927820370519,"none",0.0823387396247355,0.0097885895944027,0.0652243649829237,0.103943795309697
"FAJ-JANCHOSETO-1955-2014-KUROTA","JANCHOSETO","Japan","Russia Japan","Inland Sea of Japan","VPA","VPA","Virtual Population Analysis","Engraulis japonicus","Japanese anchovy",NA,NA,"finfish","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","species",18.0169393553999,1.03663295558104,0.0378777886761186,2.88814800755859,0.737839068824746,1.41703646271867,11.0078839784244,18.8254451058416,"pelagic-neritic",200,0,400,NA,NA,2.56,"filtering plankton","Kuroshio Current",61,132.6350026,32.68381177,32.68381177,80156.61213,33,1981,2013,23.5904360234938,0.0252496387214089,424000,226515.151515152,-1379.01069518715,-0.00325238371506404,74200,0,NA,0,NA,0.774887862738862,0.160226501751287,0.51668928273836,1.16211274334493,1.03534703540528,0.116380231091923,0.830621547682317,1.29053175506166,-0.12217337845841,0.329802665368413,-0.7685866025805,0.52423984566368,"none",0.152446802767496,0.0188276791667779,0.119671355911544,0.194198749542119
"FAJ-JANCHOTSST-1977-2014-KUROTA","JANCHOTSST","Japan","Russia Japan","Tsushima Strait","VPA","VPA","Virtual Population Analysis","Engraulis japonicus","Japanese anchovy",NA,NA,"finfish","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","species",18.0169393553999,1.03663295558104,0.0378777886761186,2.88814800755859,0.737839068824746,1.41703646271867,11.0078839784244,18.8254451058416,"pelagic-neritic",200,0,400,NA,NA,2.56,"filtering plankton","East China Sea",61,129.9175501,34.04145605,34.04145605,78555.69937,37,1977,2013,19.6414353239951,0.0136400705730835,306000,154972.972972973,1650.3082029398,0.00539316406189478,75464.8648648649,0,NA,0,NA,0.872787315444044,0.102806362647195,0.692855752894956,1.09944630583952,1.25077672444318,0.134655365567625,1.01283794894992,1.54461275471636,0.463492844336402,0.217700837955229,0.0367992019441534,0.89018648672865,"positive",0.109466197968988,0.0130007458573702,0.0867331822235722,0.138157602322228
"FAJ-JMACKPJPN-1982-2009-ONO","JMACKPJPN","Japan","Russia Japan","Pacific Coast of Japan","VPA","VPA","Virtual Population Analysis","Trachurus japonicus","Japanese jack mackerel",NA,NA,"finfish","Actinopterygii","Perciformes","Carangidae","Trachurus","species",51.7636165589253,0.302014550657006,1.21995557617529,8.5146645950047,2.24325730608517,0.676052368890876,25.0216743143829,18.0268106804106,"pelagic-neritic",137.5,0,275,50,275,3.4,"selective plankton feeding","Kuroshio Current",61,138.1714817,34.26563024,34.26563024,1558772.956,27,1982,2008,18.5129512401433,0.0269980322223329,162000,106518.518518519,1780.83028083028,0.0109927795112981,49037.037037037,0,NA,0,NA,0.618263565631602,0.0997258928941748,0.450684217942886,0.84815447572638,3.16014025523792,1.49886794365239,1.24729859334255,8.00649217924084,-0.260913853838377,0.148883343733649,-0.552725207556329,0.0308974998795744,"none",0.0786915307986742,0.0108822721070742,0.0600085246692568,0.103191289130478
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST","Japan","Russia Japan","Tsushima Strait","VPA","VPA","Virtual Population Analysis","Trachurus japonicus","Japanese jack mackerel",NA,NA,"finfish","Actinopterygii","Perciformes","Carangidae","Trachurus","species",51.7636165589253,0.302014550657006,1.21995557617529,8.5146645950047,2.24325730608517,0.676052368890876,25.0216743143829,18.0268106804106,"pelagic-neritic",137.5,0,275,50,275,3.4,"selective plankton feeding","East China Sea",61,127.8229728,33.35915545,33.35915545,963712.1422,37,1973,2009,18.7304535439821,0.0196362461546817,551000,364162.162162162,8503.79326695118,0.0154333816097117,157810.810810811,0,NA,0,NA,0.609708322155576,0.135506109914633,0.39440397935785,0.942546874681702,2.80694567032625,1.59504439361597,0.921574808727859,8.54943507737518,-0.110994199640944,0.175448248705661,-0.45487276710404,0.232884367822153,"none",0.119755798765309,0.0140574359389424,0.095143061667931,0.150735650992311
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST","USA","US West Coast","Oregon Coast","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Hexagrammos decagrammus","Kelp greenling",321,82,"finfish","Actinopterygii","Scorpaeniformes","Hexagrammidae","Hexagrammos","species",24.4735687030674,0.460717813070348,0.131501035632866,7.51217781713747,2.35591643229882,0.717915926454074,15.8164970195694,13.5829841637586,"demersal",NA,NA,46,NA,NA,3.58999991416931,"hunting macrofauna (predator)","California Current",67,-126.5364384,44.15386661,44.15386661,181160.3323,25,1980,2004,12.5846964886983,0.0105632977118857,1610,1153,-13.2230769230769,-0.00821309125656951,33.784,25,2.196,25,0.259356,0.0544396520610612,0.0858810451377304,0.00247218653084799,1.1988074846087,0.952419653036181,0.41545080926385,0.405063046848036,2.23941236444081,-0.102613725864422,0.39878633268144,-0.884234937920044,0.6790074861912,"none",0.0588966219540429,0.00835569819369515,0.0445992655218352,0.0777773363980437
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA","South Africa","South Africa","South Africa","Unknown","RYM","Replacement Yield Model","Genypterus capensis","Kingklip",NA,5855,"finfish","Actinopterygii","Ophidiiformes","Ophidiidae","Genypterus","species",128.783889506654,0.139897858728755,13.4700016275142,20.8777867727153,6.08460772478975,0.242565537121701,65.4248909125094,15.4443458958319,"bathydemersal",275,50,500,250,350,4.44,"hunting macrofauna (predator)","Agulhas Current",47,24.44333249,-33.50783277,33.50783277,1075429.326,26,1986,2011,20.2556737173188,0.0144683439807504,110000,84023.0769230769,1757.12820512823,0.015973892773893,4207.30769230769,0,NA,0,NA,0.129128132461201,0.00333346260553622,0.122757085097281,0.135829834829525,1.6631174496841,0.0466841450416167,1.57408807791735,1.7571822633352,-0.137257993617495,0.0387349702710789,-0.21317853534881,-0.0613374518861803,"negative",0.00170902877077955,0.000241632326484524,0.00129538656337157,0.00225475500668326
"NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","LINGCODNPCOAST","USA","US West Coast","Northern Pacific Coast","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Ophiodon elongatus","Lingcod",33074.9,1734,"finfish","Actinopterygii","Scorpaeniformes","Hexagrammidae","Ophiodon","species",35.644899180128,0.236782227371777,0.392317977944289,12.2253008506389,4.09129826179346,0.409605695172793,22.1176917710201,7.93920958208166,"demersal",237.5,0,475,NA,NA,4.3,"hunting macrofauna (predator)","California Current",67,-126.3062789,45.02272707,45.02272707,247654.5007,49,1960,2008,12.2999314754419,0.00269260506733055,44300,25903.4693877551,-733.810204081633,-0.016564564426222,1301.28571428571,49,2.09159183673469,49,1.18808163265306,0.135896115320061,0.0251049317534983,0.0946142204443484,0.195190047250308,1.06769939365134,0.0719262939361776,0.935634382986705,1.21840541127232,0.119727583110641,0.264612485605487,-0.398912888676115,0.638368054897396,"none",0.0261648679554838,0.00265332251162424,0.0214485757411132,0.0319182179456161
